C_CODE,I_CODE,YEAR,MEASUREMENTS
GRC,SP.DYN.TFRT.IN,1989,1.4
GRC,SP.DYN.TFRT.IN,1990,1.39
GRC,SP.DYN.TFRT.IN,1991,1.37
GRC,SP.DYN.TFRT.IN,1992,1.36
GRC,SP.DYN.TFRT.IN,1993,1.32
GRC,SP.DYN.TFRT.IN,1994,1.33
GRC,SP.DYN.TFRT.IN,1995,1.28
GRC,SP.DYN.TFRT.IN,1996,1.26
GRC,SP.DYN.TFRT.IN,1997,1.27
GRC,SP.DYN.TFRT.IN,1998,1.24
GRC,SP.DYN.TFRT.IN,1999,1.23
GRC,SP.DYN.TFRT.IN,2000,1.25
GRC,SP.DYN.TFRT.IN,2001,1.25
GRC,SP.DYN.TFRT.IN,2002,1.28
GRC,SP.DYN.TFRT.IN,2003,1.29
GRC,SP.DYN.TFRT.IN,2004,1.31
GRC,SP.DYN.TFRT.IN,2005,1.34
GRC,SP.DYN.TFRT.IN,2006,1.4
GRC,SP.DYN.TFRT.IN,2007,1.41
GRC,SP.DYN.TFRT.IN,2008,1.5
GRC,SP.DYN.TFRT.IN,2009,1.5
GRC,SP.DYN.TFRT.IN,2010,1.48
GRC,SP.DYN.TFRT.IN,2011,1.4
GRC,SP.DYN.TFRT.IN,2012,1.34
GRC,SP.DYN.TFRT.IN,2013,1.29
GRC,SP.DYN.TFRT.IN,2014,1.3
GRC,SP.DYN.TFRT.IN,2015,1.33
GRC,SP.DYN.TFRT.IN,2016,1.38
GRC,SP.DYN.TFRT.IN,2017,1.38
GRC,SP.POP.0014.TO,1960,2278855
GRC,SP.POP.0014.TO,1961,2304478
GRC,SP.POP.0014.TO,1962,2302775
GRC,SP.POP.0014.TO,1963,2282446
GRC,SP.POP.0014.TO,1964,2266279
GRC,SP.POP.0014.TO,1965,2265766
GRC,SP.POP.0014.TO,1966,2257295
GRC,SP.POP.0014.TO,1967,2268659
GRC,SP.POP.0014.TO,1968,2286962
GRC,SP.POP.0014.TO,1969,2295951
GRC,SP.POP.0014.TO,1970,2292333
GRC,SP.POP.0014.TO,1971,2296051
GRC,SP.POP.0014.TO,1972,2290209
GRC,SP.POP.0014.TO,1973,2271023
GRC,SP.POP.0014.TO,1974,2251671
GRC,SP.POP.0014.TO,1975,2252452
GRC,SP.POP.0014.TO,1976,2257236
GRC,SP.POP.0014.TO,1977,2266314
GRC,SP.POP.0014.TO,1978,2279655
GRC,SP.POP.0014.TO,1979,2287235
GRC,SP.POP.0014.TO,1980,2280111
GRC,SP.POP.0014.TO,1981,2284877
GRC,SP.POP.0014.TO,1982,2271801
GRC,SP.POP.0014.TO,1983,2250644
GRC,SP.POP.0014.TO,1984,2226047
GRC,SP.POP.0014.TO,1985,2199040
GRC,SP.POP.0014.TO,1986,2165996
GRC,SP.POP.0014.TO,1987,2127864
GRC,SP.POP.0014.TO,1988,2084672
GRC,SP.POP.0014.TO,1989,2039802
GRC,SP.POP.0014.TO,1990,2003171
GRC,SP.POP.0014.TO,1991,1966528
GRC,SP.POP.0014.TO,1992,1926656
GRC,SP.POP.0014.TO,1993,1885325
GRC,SP.POP.0014.TO,1994,1839401
GRC,SP.POP.0014.TO,1995,1788609
GRC,SP.POP.0014.TO,1996,1760349
GRC,SP.POP.0014.TO,1997,1725083
GRC,SP.POP.0014.TO,1998,1688347
GRC,SP.POP.0014.TO,1999,1654178
GRC,SP.POP.0014.TO,2000,1629581
GRC,SP.POP.0014.TO,2001,1619969
GRC,SP.POP.0014.TO,2002,1615342
GRC,SP.POP.0014.TO,2003,1614737
GRC,SP.POP.0014.TO,2004,1616378
GRC,SP.POP.0014.TO,2005,1618266
GRC,SP.POP.0014.TO,2006,1628385
GRC,SP.POP.0014.TO,2007,1641432
GRC,SP.POP.0014.TO,2008,1656127
GRC,SP.POP.0014.TO,2009,1668694
GRC,SP.POP.0014.TO,2010,1674313
GRC,SP.POP.0014.TO,2011,1671338
GRC,SP.POP.0014.TO,2012,1652358
GRC,SP.POP.0014.TO,2013,1624733
GRC,SP.POP.0014.TO,2014,1598531
GRC,SP.POP.0014.TO,2015,1575504
GRC,SP.POP.0014.TO,2016,1546920
GRC,SP.POP.0014.TO,2017,1527681
GRC,SP.POP.0014.TO,2018,1509516
GRC,SP.POP.1564.TO,1960,5465748
GRC,SP.POP.1564.TO,1961,5491824
GRC,SP.POP.1564.TO,1962,5528658
GRC,SP.POP.1564.TO,1963,5565408
GRC,SP.POP.1564.TO,1964,5597025
GRC,SP.POP.1564.TO,1965,5621279
GRC,SP.POP.1564.TO,1966,5651538
GRC,SP.POP.1564.TO,1967,5666352
GRC,SP.POP.1564.TO,1968,5658774
GRC,SP.POP.1564.TO,1969,5633766
GRC,SP.POP.1564.TO,1970,5605477
GRC,SP.POP.1564.TO,1971,5611350
GRC,SP.POP.1564.TO,1972,5642829
GRC,SP.POP.1564.TO,1973,5672142
GRC,SP.POP.1564.TO,1974,5696521
GRC,SP.POP.1564.TO,1975,5748788
GRC,SP.POP.1564.TO,1976,5847188
GRC,SP.POP.1564.TO,1977,5924612
GRC,SP.POP.1564.TO,1978,6000989
GRC,SP.POP.1564.TO,1979,6082597
GRC,SP.POP.1564.TO,1980,6160125
GRC,SP.POP.1564.TO,1981,6225351
GRC,SP.POP.1564.TO,1982,6285818
GRC,SP.POP.1564.TO,1983,6351799
GRC,SP.POP.1564.TO,1984,6413941
GRC,SP.POP.1564.TO,1985,6468653
GRC,SP.POP.1564.TO,1986,6524129
GRC,SP.POP.1564.TO,1987,6582138
GRC,SP.POP.1564.TO,1988,6642194
GRC,SP.POP.1564.TO,1989,6710546
GRC,SP.POP.1564.TO,1990,6810621
GRC,SP.POP.1564.TO,1991,6933221
GRC,SP.POP.1564.TO,1992,7018923
GRC,SP.POP.1564.TO,1993,7087968
GRC,SP.POP.1564.TO,1994,7150628
GRC,SP.POP.1564.TO,1995,7211908
GRC,SP.POP.1564.TO,1996,7245466
GRC,SP.POP.1564.TO,1997,7288984
GRC,SP.POP.1564.TO,1998,7338622
GRC,SP.POP.1564.TO,1999,7371221
GRC,SP.POP.1564.TO,2000,7398619
GRC,SP.POP.1564.TO,2001,7415408
GRC,SP.POP.1564.TO,2002,7415638
GRC,SP.POP.1564.TO,2003,7404147
GRC,SP.POP.1564.TO,2004,7397183
GRC,SP.POP.1564.TO,2005,7400877
GRC,SP.POP.1564.TO,2006,7383789
GRC,SP.POP.1564.TO,2007,7368441
GRC,SP.POP.1564.TO,2008,7356513
GRC,SP.POP.1564.TO,2009,7343262
GRC,SP.POP.1564.TO,2010,7317088
GRC,SP.POP.1564.TO,2011,7279540
GRC,SP.POP.1564.TO,2012,7214133
GRC,SP.POP.1564.TO,2013,7136265
GRC,SP.POP.1564.TO,2014,7063412
GRC,SP.POP.1564.TO,2015,6992363
GRC,SP.POP.1564.TO,2016,6952093
GRC,SP.POP.1564.TO,2017,6925566
GRC,SP.POP.1564.TO,2018,6895046
GRC,SP.POP.65UP.TO,1960,587122
GRC,SP.POP.65UP.TO,1961,601747
GRC,SP.POP.65UP.TO,1962,616800
GRC,SP.POP.65UP.TO,1963,631771
GRC,SP.POP.65UP.TO,1964,647125
GRC,SP.POP.65UP.TO,1965,663288
GRC,SP.POP.65UP.TO,1966,704818
GRC,SP.POP.65UP.TO,1967,749077
GRC,SP.POP.65UP.TO,1968,795028
GRC,SP.POP.65UP.TO,1969,843046
GRC,SP.POP.65UP.TO,1970,894995
GRC,SP.POP.65UP.TO,1971,923635
GRC,SP.POP.65UP.TO,1972,955590
GRC,SP.POP.65UP.TO,1973,985921
GRC,SP.POP.65UP.TO,1974,1013830
GRC,SP.POP.65UP.TO,1975,1045301
GRC,SP.POP.65UP.TO,1976,1083727
GRC,SP.POP.65UP.TO,1977,1117553
GRC,SP.POP.65UP.TO,1978,1149314
GRC,SP.POP.65UP.TO,1979,1178426
GRC,SP.POP.65UP.TO,1980,1202269
GRC,SP.POP.65UP.TO,1981,1219122
GRC,SP.POP.65UP.TO,1982,1231893
GRC,SP.POP.65UP.TO,1983,1244184
GRC,SP.POP.65UP.TO,1984,1255814
GRC,SP.POP.65UP.TO,1985,1266607
GRC,SP.POP.65UP.TO,1986,1277088
GRC,SP.POP.65UP.TO,1987,1290593
GRC,SP.POP.65UP.TO,1988,1310117
GRC,SP.POP.65UP.TO,1989,1339150
GRC,SP.POP.65UP.TO,1990,1383001
GRC,SP.POP.65UP.TO,1991,1420177
GRC,SP.POP.65UP.TO,1992,1453482
GRC,SP.POP.65UP.TO,1993,1487122
GRC,SP.POP.65UP.TO,1994,1522894
GRC,SP.POP.65UP.TO,1995,1561635
GRC,SP.POP.65UP.TO,1996,1602984
GRC,SP.POP.65UP.TO,1997,1647192
GRC,SP.POP.65UP.TO,1998,1693539
GRC,SP.POP.65UP.TO,1999,1736299
GRC,SP.POP.65UP.TO,2000,1777608
GRC,SP.POP.65UP.TO,2001,1826755
GRC,SP.POP.65UP.TO,2002,1871042
GRC,SP.POP.65UP.TO,2003,1909185
GRC,SP.POP.65UP.TO,2004,1941580
GRC,SP.POP.65UP.TO,2005,1968170
GRC,SP.POP.65UP.TO,2006,2008188
GRC,SP.POP.65UP.TO,2007,2038600
GRC,SP.POP.65UP.TO,2008,2065201
GRC,SP.POP.65UP.TO,2009,2095061
GRC,SP.POP.65UP.TO,2010,2129940
GRC,SP.POP.65UP.TO,2011,2154021
GRC,SP.POP.65UP.TO,2012,2178520
GRC,SP.POP.65UP.TO,2013,2204213
GRC,SP.POP.65UP.TO,2014,2230470
GRC,SP.POP.65UP.TO,2015,2253017
GRC,SP.POP.65UP.TO,2016,2276958
GRC,SP.POP.65UP.TO,2017,2301432
GRC,SP.POP.65UP.TO,2018,2323106
